År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;Kolumn 7
2024;30B;41;56201;56400;19148;19297;16483;18782;23551;23551;
2024;30B;41;56401;56600;19269;19431;16622;18894;23673;23673;
2024;30B;41;56601;56800;19391;19564;16762;19006;23795;23795;
2024;30B;41;56801;57000;19513;19694;16897;19117;23917;23917;
2024;30B;41;57001;57200;19635;19827;17037;19229;24039;24039;
2024;30B;41;57201;57400;19757;19960;17176;19341;24161;24161;
2024;30B;41;57401;57600;19879;20093;17315;19453;24283;24283;
2024;30B;41;57601;57800;20001;20227;17454;19565;24405;24405;
2024;30B;41;57801;58000;20123;20360;17594;19676;24527;24527;
2024;30B;41;58001;58200;20245;20481;17721;19788;24649;24649;
2024;30B;41;58201;58400;20367;20603;17849;19900;24771;24771;
2024;30B;41;58401;58600;20489;20725;17977;20012;24893;24893;
2024;30B;41;58601;58800;20611;20847;18105;20124;25015;25015;
2024;30B;41;58801;59000;20733;20969;18233;20235;25137;25137;
2024;30B;41;59001;59200;20855;21091;18361;20347;25259;25259;
2024;30B;41;59201;59400;20977;21213;18489;20459;25381;25381;
2024;30B;41;59401;59600;21099;21335;18617;20571;25503;25503;
2024;30B;41;59601;59800;21221;21457;18745;20683;25625;25625;
2024;30B;41;59801;60000;21343;21579;18873;20794;25747;25747;
2024;30B;41;60001;60200;21465;21701;19001;20906;25869;25869;
2024;30B;41;60201;60400;21587;21823;19129;21018;25991;25991;
2024;30B;41;60401;60600;21709;21945;19257;21130;26113;26113;
2024;30B;41;60601;60800;21831;22067;19385;21242;26235;26235;
2024;30B;41;60801;61000;21953;22189;19513;21353;26357;26357;
2024;30B;41;61001;61200;22075;22311;19641;21465;26479;26479;
2024;30B;41;61201;61400;22198;22433;19769;21577;26601;26601;
2024;30B;41;61401;61600;22319;22555;19897;21689;26723;26723;
2024;30B;41;61601;61800;22441;22677;20025;21801;26845;26845;
2024;30B;41;61801;62000;22563;22799;20153;21912;26967;26967;
2024;30B;41;62001;62200;22685;22921;20281;22024;27089;27089;
2024;30B;41;62201;62400;22807;23043;20409;22136;27211;27211;
2024;30B;41;62401;62600;22929;23165;20537;22248;27333;27333;
2024;30B;41;62601;62800;23051;23287;20665;22360;27455;27455;
2024;30B;41;62801;63000;23173;23409;20793;22471;27577;27577;
2024;30B;41;63001;63200;23295;23531;20921;22583;27699;27699;
2024;30B;41;63201;63400;23417;23653;21049;22695;27821;27821;
2024;30B;41;63401;63600;23539;23775;21177;22807;27943;27943;
2024;30B;41;63601;63800;23661;23897;21305;22919;28065;28065;
2024;30B;41;63801;64000;23783;24019;21433;23030;28187;28187;
2024;30B;41;64001;64200;23905;24141;21561;23142;28309;28309;
2024;30B;41;64201;64400;24027;24263;21689;23254;28431;28431;
2024;30B;41;64401;64600;24149;24385;21817;23366;28553;28553;
2024;30B;41;64601;64800;24276;24517;21955;23478;28675;28675;
2024;30B;41;64801;65000;24404;24644;22088;23589;28797;28797;
2024;30B;41;65001;65200;24532;24776;22226;23701;28919;28919;
2024;30B;41;65201;65400;24660;24903;22359;23813;29041;29041;
2024;30B;41;65401;65600;24788;25030;22492;23925;29163;29163;
2024;30B;41;65601;65800;24916;25162;22630;24037;29285;29285;
2024;30B;41;65801;66000;25044;25290;22763;24148;29407;29407;
2024;30B;41;66001;66200;25172;25422;22902;24260;29529;29529;
2024;30B;41;66201;66400;25300;25549;23035;24372;29651;29651;
2024;30B;41;66401;66600;25428;25676;23168;24484;29773;29773;
2024;30B;41;66601;66800;25556;25808;23306;24596;29895;29895;
2024;30B;41;66801;67000;25684;25935;23439;24707;30017;30017;
2024;30B;41;67001;67200;25812;26062;23572;24819;30139;30139;
2024;30B;41;67201;67400;25940;26194;23710;24931;30261;30261;
2024;30B;41;67401;67600;26068;26321;23843;25043;30383;30383;
2024;30B;41;67601;67800;26196;26454;23981;25155;30505;30505;
2024;30B;41;67801;68000;26324;26581;24115;25266;30627;30627;
2024;30B;41;68001;68200;26452;26708;24248;25378;30749;30749;
2024;30B;41;68201;68400;26580;26840;24386;25490;30871;30871;
2024;30B;41;68401;68600;26708;26967;24519;25602;30993;30993;
2024;30B;41;68601;68800;26836;27094;24652;25714;31115;31115;
2024;30B;41;68801;69000;26964;27226;24790;25825;31237;31237;
2024;30B;41;69001;69200;27092;27353;24923;25937;31359;31359;
2024;30B;41;69201;69400;27220;27486;25061;26049;31481;31481;
2024;30B;41;69401;69600;27348;27613;25194;26161;31603;31603;
2024;30B;41;69601;69800;27476;27740;25328;26273;31725;31725;
2024;30B;41;69801;70000;27604;27872;25466;26384;31847;31847;
2024;30B;41;70001;70200;27732;27999;25599;26496;31969;31969;
2024;30B;41;70201;70400;27860;28126;25732;26608;32091;32091;
2024;30B;41;70401;70600;27988;28258;25870;26720;32213;32213;
2024;30B;41;70601;70800;28116;28385;26003;26832;32335;32335;
2024;30B;41;70801;71000;28244;28517;26141;26943;32457;32457;
2024;30B;41;71001;71200;28372;28645;26274;27055;32579;32579;
2024;30B;41;71201;71400;28500;28772;26407;27167;32701;32701;
2024;30B;41;71401;71600;28628;28904;26546;27279;32823;32823;
2024;30B;41;71601;71800;28756;29031;26679;27391;32945;32945;
2024;30B;41;71801;72000;28884;29163;26817;27502;33067;33067;
2024;30B;41;72001;72200;29012;29290;26950;27614;33189;33189;
2024;30B;41;72201;72400;29140;29417;27083;27726;33311;33311;
2024;30B;41;72401;72600;29268;29549;27221;27838;33433;33433;
2024;30B;41;72601;72800;29396;29676;27354;27950;33555;33555;
2024;30B;41;72801;73000;29524;29804;27487;28061;33677;33677;
2024;30B;41;73001;73200;29652;29936;27626;28173;33799;33799;
2024;30B;41;73201;73400;29780;30063;27759;28285;33921;33921;
2024;30B;41;73401;73600;29908;30195;27897;28397;34043;34043;
2024;30B;41;73601;73800;30036;30322;28030;28509;34165;34165;
2024;30B;41;73801;74000;30164;30449;28163;28620;34287;34287;
2024;30B;41;74001;74200;30292;30581;28301;28732;34409;34409;
2024;30B;41;74201;74400;30420;30708;28434;28844;34531;34531;
2024;30B;41;74401;74600;30548;30835;28567;28956;34653;34653;
2024;30B;41;74601;74800;30676;30968;28705;29068;34775;34775;
2024;30B;41;74801;75000;30804;31095;28839;29179;34897;34897;
2024;30B;41;75001;75200;30932;31227;28977;29291;35019;35019;
2024;30B;41;75201;75400;31060;31354;29110;29403;35141;35141;
2024;30B;41;75401;75600;31188;31481;29243;29515;35263;35263;
2024;30B;41;75601;75800;31316;31613;29381;29627;35385;35385;
2024;30B;41;75801;76000;31444;31740;29514;29738;35507;35507;
2024;30B;41;76001;76200;31572;31867;29647;29850;35629;35629;
2024;30B;41;76201;76400;31700;32000;29785;29962;35751;35751;
2024;30B;41;76401;76600;31828;32127;29918;30074;35873;35873;
2024;30B;41;76601;76800;31956;32259;30057;30186;35995;35995;
2024;30B;41;76801;77000;32084;32386;30190;30297;36117;36117;
2024;30B;41;77001;77200;32212;32513;30323;30409;36239;36239;
2024;30B;41;77201;77400;32340;32645;30461;30521;36361;36361;
2024;30B;41;77401;77600;32468;32772;30594;30633;36483;36483;
2024;30B;41;77601;77800;32596;32899;30727;30745;36605;36605;
2024;30B;41;77801;78000;32724;33031;30865;30856;36727;36727;
2024;30B;41;78001;78200;32852;33159;30998;30968;36849;36849;
2024;30B;41;78201;78400;32980;33291;31137;31080;36971;36971;
2024;30B;41;78401;78600;33108;33418;31270;31192;37093;37093;
2024;30B;41;78601;78800;33236;33545;31403;31304;37215;37215;
2024;30B;41;78801;79000;33364;33677;31541;31415;37337;37337;
2024;30B;41;79001;79200;33492;33804;31674;31527;37459;37459;
2024;30B;41;79201;79400;33620;33931;31807;31639;37581;37581;
2024;30B;41;79401;79600;33748;34063;31945;31751;37703;37703;
2024;30B;41;79601;79800;33876;34190;32078;31863;37825;37825;
2024;30B;41;79801;80000;34004;34323;32216;31974;37947;37947;
2024;30%;41;80001;80200;43;43;40;40;47;47;
2024;30%;41;80201;80600;43;43;40;40;48;48;
2024;30%;41;80601;82200;43;43;41;40;48;48;
2024;30%;41;82201;82600;43;44;41;40;48;48;
2024;30%;41;82601;83600;43;44;41;41;48;48;
2024;30%;41;83601;83800;43;44;42;41;48;48;
2024;30%;41;83801;86200;44;44;42;41;48;48;
2024;30%;41;86201;86800;44;45;42;41;48;48;
2024;30%;41;86801;87000;44;45;42;41;49;49;
2024;30%;41;87001;88000;44;45;43;41;49;49;
2024;30%;41;88001;88400;45;45;43;41;49;49;
2024;30%;41;88401;90600;45;45;43;42;49;49;
2024;30%;41;90601;90800;45;45;44;42;49;49;
2024;30%;41;90801;92800;45;46;44;42;49;49;
2024;30%;41;92801;94200;46;46;44;42;49;49;
2024;30%;41;94201;94600;46;46;44;42;50;50;
2024;30%;41;94601;95000;46;46;45;42;50;50;
2024;30%;41;95001;95800;46;46;45;43;50;50;
2024;30%;41;95801;98200;46;47;45;43;50;50;
2024;30%;41;98201;99000;47;47;45;43;50;50;
2024;30%;41;99001;101600;47;47;46;43;50;50;
2024;30%;41;101601;102600;47;48;46;43;50;50;
2024;30%;41;102601;103200;47;48;46;44;50;50;
2024;30%;41;103201;103600;47;48;46;44;51;51;
2024;30%;41;103601;104200;47;48;47;44;51;51;
2024;30%;41;104201;108000;48;48;47;44;51;51;
2024;30%;41;108001;108800;48;49;47;44;51;51;
2024;30%;41;108801;110800;48;49;48;44;51;51;
2024;30%;41;110801;111600;49;49;48;44;51;51;
2024;30%;41;111601;114200;49;49;48;45;51;51;
2024;30%;41;114201;114600;49;49;48;45;52;52;
2024;30%;41;114601;115000;49;49;49;45;52;52;
2024;30%;41;115001;118400;49;50;49;45;52;52;
2024;30%;41;118401;121000;50;50;49;45;52;52;
2024;30%;41;121001;122400;50;50;50;45;52;52;
2024;30%;41;122401;123200;50;50;50;46;52;52;
2024;30%;41;123201;127200;50;51;50;46;52;52;
2024;30%;41;127201;127600;51;51;50;46;52;52;
2024;30%;41;127601;128000;51;51;50;46;53;53;
2024;30%;41;128001;132800;51;51;51;46;53;53;
2024;30%;41;132801;135400;51;52;51;46;53;53;
2024;30%;41;135401;136000;51;52;51;47;53;53;
2024;30%;41;136001;137400;51;52;52;47;53;53;
2024;30%;41;137401;144000;52;52;52;47;53;53;
2024;30%;41;144001;144600;52;53;52;47;53;53;
2024;30%;41;144601;145200;52;53;52;47;54;54;
2024;30%;41;145201;149400;52;53;53;47;54;54;
2024;30%;41;149401;151600;53;53;53;47;54;54;
2024;30%;41;151601;157000;53;53;53;48;54;54;
2024;30%;41;157001;163600;53;54;54;48;54;54;
2024;30%;41;163601;166800;54;54;54;48;54;54;
2024;30%;41;166801;172200;54;54;54;48;55;55;
2024;30%;41;172201;172600;54;54;54;49;55;55;
2024;30%;41;172601;181000;54;55;55;49;55;55;
2024;30%;41;181001;197200;55;55;55;49;55;55;
2024;30%;41;197201;199000;55;56;56;49;56;56;
2024;30%;41;199001;202200;55;56;56;50;56;56;
2024;30%;41;202201;236000;56;56;56;50;56;56;
2024;30%;41;236001;241000;56;56;56;51;56;56;
2024;30%;41;241001;289600;57;57;57;51;57;57;
2024;30%;41;289601;310000;57;57;57;52;57;57;
2024;30%;41;310001;374800;58;58;58;52;58;58;
2024;30%;41;374801;434000;58;58;58;53;58;58;
2024;30%;41;434001;530800;59;59;59;53;59;59;
2024;30%;41;530801;723400;59;59;59;54;59;59;
2024;30%;41;723401;910000;60;60;60;54;60;60;
2024;30%;41;910001;;60;60;60;55;60;60;
2024;30B;42;1;2000;0;0;0;0;0;0;
2024;30B;42;2001;2100;151;0;150;1;151;32;
2024;30B;42;2101;2200;153;0;150;3;153;75;
2024;30B;42;2201;2300;164;0;158;5;164;118;
2024;30B;42;2301;2400;174;0;166;8;174;161;
2024;30B;42;2401;2500;185;0;175;10;204;204;
2024;30B;42;2501;2600;195;0;183;12;247;247;
2024;30B;42;2601;2700;206;0;191;14;290;290;
2024;30B;42;2701;2800;216;0;200;16;333;333;
2024;30B;42;2801;2900;218;0;200;18;376;376;
2024;30B;42;2901;3000;229;0;208;21;419;419;
2024;30B;42;3001;3100;239;0;216;23;462;462;
2024;30B;42;3101;3200;250;0;225;25;505;505;
2024;30B;42;3201;3300;260;0;233;27;548;548;
2024;30B;42;3301;3400;271;0;241;29;591;591;
2024;30B;42;3401;3500;273;0;241;31;634;634;
2024;30B;42;3501;3600;284;0;250;34;677;677;
2024;30B;42;3601;3700;294;0;258;36;720;720;
2024;30B;42;3701;3800;305;0;266;38;763;763;
2024;30B;42;3801;3900;315;0;275;40;806;806;
2024;30B;42;3901;4000;325;0;283;42;849;849;
2024;30B;42;4001;4100;328;0;283;44;892;892;
2024;30B;42;4101;4200;338;0;291;46;935;935;
2024;30B;42;4201;4300;349;0;300;49;978;978;
2024;30B;42;4301;4400;359;0;308;66;1021;1021;
2024;30B;42;4401;4500;370;0;316;95;1064;1064;
2024;30B;42;4501;4600;380;0;325;124;1107;1107;
2024;30B;42;4601;4700;382;0;325;153;1150;1150;
2024;30B;42;4701;4800;392;0;333;182;1186;1186;
2024;30B;42;4801;4900;403;0;341;210;1221;1221;
2024;30B;42;4901;5000;413;0;350;239;1257;1257;
2024;30B;42;5001;5100;423;0;358;268;1289;1289;
2024;30B;42;5101;5200;433;0;366;296;1325;1325;
2024;30B;42;5201;5300;443;0;375;325;1358;1358;
2024;30B;42;5301;5400;445;28;376;354;1393;1393;
2024;30B;42;5401;5500;455;60;386;382;1429;1429;
2024;30B;42;5501;5600;465;93;396;410;1461;1461;
2024;30B;42;5601;5700;475;125;406;439;1496;1496;
2024;30B;42;5701;5800;485;157;416;467;1528;1528;
2024;30B;42;5801;5900;495;189;426;495;1563;1563;
2024;30B;42;5901;6000;497;222;427;523;1598;1598;
2024;30B;42;6001;6100;517;254;437;551;1630;1630;
2024;30B;42;6101;6200;543;286;447;579;1665;1665;
2024;30B;42;6201;6300;569;315;457;607;1697;1697;
2024;30B;42;6301;6400;596;347;467;635;1732;1732;
2024;30B;42;6401;6500;622;379;477;663;1767;1767;
2024;30B;42;6501;6600;648;412;479;691;1799;1799;
2024;30B;42;6601;6700;674;444;488;719;1834;1834;
2024;30B;42;6701;6800;700;476;498;747;1866;1866;
2024;30B;42;6801;6900;726;508;508;775;1901;1901;
2024;30B;42;6901;7000;753;541;518;803;1936;1936;
2024;30B;42;7001;7100;779;573;528;831;1968;1968;
2024;30B;42;7101;7200;805;605;530;859;2003;2003;
2024;30B;42;7201;7300;831;637;540;887;2035;2035;
2024;30B;42;7301;7400;857;670;550;916;2070;2070;
2024;30B;42;7401;7500;883;698;560;944;2105;2105;
2024;30B;42;7501;7600;909;730;570;972;2137;2137;
2024;30B;42;7601;7700;936;763;580;1000;2172;2172;
2024;30B;42;7701;7800;962;795;589;1028;2204;2204;
2024;30B;42;7801;7900;988;827;591;1056;2239;2239;
2024;30B;42;7901;8000;1014;859;601;1084;2274;2274;
2024;30B;42;8001;8100;1040;892;611;1112;2306;2306;
2024;30B;42;8101;8200;1066;924;621;1140;2341;2341;
2024;30B;42;8201;8300;1092;956;631;1168;2373;2373;
2024;30B;42;8301;8400;1119;988;641;1196;2408;2408;
2024;30B;42;8401;8500;1145;1021;642;1224;2443;2443;
2024;30B;42;8501;8600;1171;1053;652;1252;2475;2475;
2024;30B;42;8601;8700;1197;1082;662;1280;2510;2510;
2024;30B;42;8701;8800;1223;1114;672;1308;2542;2542;
2024;30B;42;8801;8900;1249;1146;682;1337;2577;2577;
2024;30B;42;8901;9000;1275;1178;692;1365;2612;2612;
2024;30B;42;9001;9100;1301;1211;694;1393;2644;2644;
2024;30B;42;9101;9200;1328;1243;704;1421;2679;2679;
2024;30B;42;9201;9300;1354;1275;714;1449;2711;2711;
2024;30B;42;9301;9400;1380;1297;723;1477;2746;2746;
2024;30B;42;9401;9500;1406;1325;733;1505;2781;2781;
2024;30B;42;9501;9600;1432;1350;742;1533;2813;2813;
2024;30B;42;9601;9700;1458;1375;744;1561;2848;2848;
2024;30B;42;9701;9800;1485;1401;753;1589;2880;2880;
2024;30B;42;9801;9900;1511;1429;763;1617;2915;2915;
